,dt,device_type,search_origin,search_destination,search_route,search_adult_count,search_child_count,search_cabin_class,search_type,search_departure_date,search_arrival_date,is_marked_as_eco_option,currency,amount,unit,operating_carrier,booking_type,latitude_deg_origin,longitude_deg_origin,iso_country_origin,iata_code_origin,latitude_deg_dest,longitude_deg_dest,iso_country_dest,iata_code_dest,distance_miles,CO2_factor,Avnoseats,CO2_emissions,CO2_emissions_per_passenger
438,2019-06-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2019-12-12 00:00:00,2019-12-15 00:00:00,False,GBP,24500.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
439,2019-06-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2019-12-12 00:00:00,2019-12-15 00:00:00,False,GBP,24500.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
440,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,7900.0,CENTI,-31915,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
441,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16 00:00:00,2022-09-18 00:00:00,True,GBP,7600.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
442,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16 00:00:00,2022-09-18 00:00:00,True,GBP,7600.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
443,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-16 00:00:00,2022-09-18 00:00:00,True,GBP,7600.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
444,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-10-10 00:00:00,True,GBP,13800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
445,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-10-10 00:00:00,True,GBP,13800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
446,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-10-10 00:00:00,True,GBP,13800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
447,2021-03-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2021-06-07 00:00:00,2021-08-07 00:00:00,False,GBP,5000.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
448,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-24 00:00:00,2022-08-25 00:00:00,False,GBP,16600.0,CENTI,-32132,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
449,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-27 00:00:00,2022-08-27 00:00:00,False,GBP,25600.0,CENTI,-32480,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
450,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,40700.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
451,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,40700.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
452,2022-02-05,IOS,BHX,EDI,BHX-EDI,5.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,40700.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
453,2019-06-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2019-12-21 00:00:00,2019-12-28 00:00:00,False,GBP,19600.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
454,2021-03-05,IOS,BHX,EDI,BHX-EDI,2.0,2.0,ECONOMY,return,2021-07-28 00:00:00,2021-07-31 00:00:00,False,GBP,22200.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
455,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-07 00:00:00,2022-10-07 00:00:00,False,GBP,8400.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
456,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-07 00:00:00,2022-10-07 00:00:00,False,GBP,8400.0,CENTI,-32356,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
457,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29 00:00:00,2022-03-09 00:00:00,True,GBP,7200.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
458,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29 00:00:00,2022-03-09 00:00:00,True,GBP,7200.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
459,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-08-29 00:00:00,2022-03-09 00:00:00,True,GBP,7200.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
460,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,6800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
461,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,6800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
462,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,6800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
463,2021-03-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2021-04-06 00:00:00,2021-06-06 00:00:00,False,GBP,20400.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
464,2021-03-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2021-04-06 00:00:00,2021-06-06 00:00:00,False,GBP,20400.0,CENTI,-32356,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
465,2020-04-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2021-04-04 00:00:00,2021-06-04 00:00:00,False,GBP,5400.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
466,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-06-06 00:00:00,2022-07-06 00:00:00,True,GBP,5300.0,CENTI,-32356,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
467,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-06-06 00:00:00,2022-07-06 00:00:00,True,GBP,5300.0,CENTI,-32356,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
468,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,8000.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
469,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,8000.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
470,2022-02-05,IOS,BHX,EDI,BHX-EDI,1.0,0.0,ECONOMY,return,2022-09-23 00:00:00,2022-09-25 00:00:00,True,GBP,8000.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
471,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,13800.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
472,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,13800.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
473,2022-02-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2022-07-10 00:00:00,2022-09-10 00:00:00,True,GBP,13800.0,CENTI,-32302,BOOK_WITH_SKYSCANNER,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
474,2019-06-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2019-08-11 00:00:00,2019-10-11 00:00:00,False,GBP,22200.0,CENTI,-32302,REDIRECT,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
475,2019-06-05,IOS,BHX,EDI,BHX-EDI,2.0,0.0,ECONOMY,return,2019-08-11 00:00:00,2019-10-11 00:00:00,False,GBP,22200.0,CENTI,-32302,DIRECT_BOOKING,52.4538993835,-1.74802994728,GB,BHX,55.950145,-3.372288,GB,EDI,250.3093658806544,11.1,142,2778.4339612752638,19.5664363470089
532,2022-02-05,IOS,SYY,EDI,SYY-EDI,1.0,0.0,ECONOMY,oneway,2022-05-15 00:00:00,,True,GBP,16000.0,CENTI,-32094,REDIRECT,58.215599,-6.33111,GB,SYY,55.950145,-3.372288,GB,EDI,191.90650096712616,11.1,142,2130.1621607351003,15.001141977007748
549,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-06-19 00:00:00,2022-06-23 00:00:00,False,GBP,36600.0,CENTI,-32360,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,11.1,142,4290.458349606767,30.214495419765967
550,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,REDIRECT,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,11.1,142,4290.458349606767,30.214495419765967
551,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,DIRECT_BOOKING,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,11.1,142,4290.458349606767,30.214495419765967
552,2022-02-05,IOS,NQY,EDI,NQY-EDI,1.0,0.0,ECONOMY,return,2022-08-19 00:00:00,2022-08-21 00:00:00,False,GBP,18500.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.44060134887695,-4.995409965515137,GB,NQY,55.950145,-3.372288,GB,EDI,386.5277792438529,11.1,142,4290.458349606767,30.214495419765967
566,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
567,2019-06-05,IOS,CWL,EDI,CWL-EDI,2.0,0.0,ECONOMY,return,2019-06-28 00:00:00,2019-01-07 00:00:00,False,GBP,14700.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
568,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
569,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-06-17 00:00:00,2019-06-23 00:00:00,False,GBP,10100.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
570,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,DIRECT_BOOKING,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
571,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2019-03-07 00:00:00,2019-05-07 00:00:00,False,GBP,7300.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
572,2022-02-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,return,2022-07-05 00:00:00,2022-05-14 00:00:00,False,GBP,8700.0,CENTI,-30972,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
573,2019-06-05,IOS,CWL,EDI,CWL-EDI,1.0,0.0,ECONOMY,mutli_city,2019-05-23 00:00:00,2019-05-27 00:00:00,False,GBP,13400.0,CENTI,-32302,REDIRECT,51.396702,-3.34333,GB,CWL,55.950145,-3.372288,GB,EDI,314.6151725059272,11.1,142,3492.228414815792,24.593157850815437
603,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-06-27 00:00:00,2019-06-30 00:00:00,False,GBP,16400.0,CENTI,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
604,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-06-27 00:00:00,2019-06-30 00:00:00,False,GBP,16400.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
605,2022-02-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,27900.0,CENTI,-32094,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
606,2022-02-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,27900.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
607,2022-02-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2022-05-20 00:00:00,2022-05-22 00:00:00,False,GBP,27900.0,CENTI,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
608,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-05-06 00:00:00,False,GBP,10900.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
609,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-05-06 00:00:00,2019-05-06 00:00:00,False,GBP,10900.0,CENTI,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
610,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,mutli_city,2019-05-06 00:00:00,2019-12-06 00:00:00,False,HKD,194200.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
611,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-07-11 00:00:00,2019-10-11 00:00:00,False,GBP,14200.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
612,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2019-07-11 00:00:00,2019-10-11 00:00:00,False,GBP,14200.0,CENTI,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
613,2022-02-05,IOS,SOU,EDI,SOU-EDI,1.0,1.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,26400.0,CENTI,-32094,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
614,2022-02-05,IOS,SOU,EDI,SOU-EDI,1.0,1.0,ECONOMY,oneway,2022-05-05 00:00:00,,False,GBP,26400.0,CENTI,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
615,2019-06-05,IOS,SOU,EDI,SOU-EDI,2.0,0.0,ECONOMY,return,2019-01-11 00:00:00,2019-04-11 00:00:00,False,GBP,27700.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
616,2019-06-05,IOS,SOU,EDI,SOU-EDI,2.0,0.0,ECONOMY,return,2019-01-11 00:00:00,2019-04-11 00:00:00,False,GBP,27700.0,CENTI,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
617,2021-03-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,19200.0,CENTI,-32094,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
618,2021-03-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,19200.0,CENTI,-32094,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
619,2021-03-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,return,2021-04-08 00:00:00,2021-08-08 00:00:00,False,GBP,19200.0,CENTI,-32094,BOOK_WITH_SKYSCANNER,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
620,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,9100.0,CENTI,-32302,DIRECT_BOOKING,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
621,2019-06-05,IOS,SOU,EDI,SOU-EDI,1.0,0.0,ECONOMY,oneway,2019-12-05 00:00:00,,False,GBP,9100.0,CENTI,-32302,REDIRECT,50.950298,-1.3568,GB,SOU,55.950145,-3.372288,GB,EDI,355.230920389812,11.1,142,3943.0632163269133,27.768050819203616
623,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-05-20 00:00:00,,True,GBP,6300.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
624,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2022-02-05 00:00:00,,False,GBP,6400.0,CENTI,-30972,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
625,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,5300.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
626,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-09-17 00:00:00,2019-09-19 00:00:00,False,GBP,5300.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
627,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,8500.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
628,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-06-19 00:00:00,2019-06-22 00:00:00,False,GBP,8500.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
629,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,10400.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
630,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,oneway,2019-05-24 00:00:00,,False,GBP,10400.0,CENTI,-32356,DIRECT_BOOKING,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
631,2022-02-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2022-11-11 00:00:00,2022-11-13 00:00:00,True,GBP,11200.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
632,2019-06-05,IOS,LTN,EDI,LTN-EDI,1.0,0.0,ECONOMY,return,2019-11-10 00:00:00,2019-10-13 00:00:00,False,GBP,13400.0,CENTI,-32356,REDIRECT,51.874698638916016,-0.3683330118656158,GB,LTN,55.950145,-3.372288,GB,EDI,306.90835112721425,11.1,142,3406.682697512078,23.990723221916042
